ID_REF,GSM3446059,GSM3446060,GSM3446061,GSM3446062,GSM3446063,GSM3446064,GSM3446065,GSM3446066,GSM3446067,GSM3446068,GSM3446069,GSM3446070
A_33_P3236102,2.879817923,1.156415467,2.161849513,2.87556251,1.218647348,0.47751743,3.277430074,2.418167031,1.760365008,3.375764354,2.212465103,1.884962732
A_33_P3236109,0.113600572,0.293131761,0.20610437,0.346663801,0.332020172,0.47929158,0.112447812,0.262055447,0.305125191,0.099387698,0.241913871,0.165747682
A_33_P3236117,0.058439231,0.239278603,0.071728556,0.19300913,0.176033389,0.49983932,0.047515335,0.042485216,0.08676162,0.038849612,0.048480722,0.062787457
A_33_P3236133,0.128408624,0.285910538,0.108656674,0.217689933,0.214403,0.497810857,0.184323178,0.317989096,0.274858576,0.099800254,0.250978259,0.137713157
A_33_P3236137,0.130023112,0.274235586,0.276253223,0.065678819,0.204466671,0.49391117,0.055282386,0.050091513,0.085411403,0.045167441,0.052225876,0.073420777
A_33_P3236152,0.069156722,0.286976101,0.085395733,0.067919036,0.205856427,0.492168592,0.050739883,0.045159512,0.063248475,0.040403674,0.046367058,0.0654625
A_33_P3236157,103.4338075,54.94006073,100.4709073,106.310258,74.02568344,25.8064806,114.3053405,114.6011729,89.87384998,119.6641341,124.6173385,93.18759416
A_33_P3236177,2.90171957,0.257129564,0.829406455,2.46873657,1.174999237,0.420080668,1.90012778,1.670852523,1.008821213,2.8775526,1.274809539,1.402885826
A_33_P3236213,0.069930309,0.288230298,0.085758115,0.067982216,0.206037622,0.482397321,0.054681753,0.04888186,0.068427583,0.043694303,0.050051787,0.071319826
A_33_P3236218,0.0647984,0.444778852,0.079502454,0.063029708,0.191662833,1.116852829,0.048650822,0.043227853,0.141913102,0.076897526,0.044349111,0.062522345
A_33_P3236222,0.064596437,0.259537138,0.07841748,0.06195283,0.193480356,0.450661684,0.049569517,0.043921861,0.061461509,0.040308391,0.045740571,0.064540139
A_33_P3236247,0.06155353,0.247443457,0.074695172,0.058500741,0.183395227,0.427329405,0.046107821,0.040859736,0.057047976,0.037334106,0.04267401,0.059889006
A_33_P3236259,0.107414093,0.241402011,0.072108633,0.138638581,0.175667474,0.413211325,0.145781242,0.126714164,0.057907419,0.14006935,0.109905455,0.25830248
A_33_P3236267,22.46432799,193.2402749,52.13636156,30.41239649,103.953275,311.0707642,28.65931058,32.82467905,67.1165382,23.95889556,35.94107113,56.33294538
A_33_P3236272,0.186121458,0.872319297,0.582492605,0.234028608,0.714794382,1.970969484,0.41605305,0.232742487,0.361183852,0.312114135,0.223684749,0.332453484
A_33_P3236297,0.217567806,0.245532465,0.078671113,0.06812863,0.567102114,0.424881638,0.045938396,0.212795316,0.106246115,0.042143075,0.302648562,0.2754413
A_33_P3236310,2.93340933,7.788367174,2.89025944,3.103627684,5.433998623,9.564954462,2.780594368,2.485522219,3.253094427,2.942088001,2.130817892,3.45443604
A_33_P3236319,0.069093797,0.240951836,0.179473109,0.057729258,0.258776013,0.780099255,0.052698938,0.100891616,0.193866133,0.039439052,0.045196933,0.253707171
A_33_P3236322,0.071431969,0.288521573,0.08826598,0.076392123,0.215820992,0.499989707,0.053680075,0.050774573,0.066189863,0.043216121,0.049160009,0.069703408
A_33_P3236340,0.357942536,13.38767938,0.710680352,0.580607193,4.349009921,69.15652631,0.318290058,0.391291479,1.20817428,0.289916028,0.461454625,0.812788587
A_33_P3236382,0.061842009,0.252254795,0.075658212,0.058669601,0.184767767,0.437024904,0.049720227,0.043772348,0.061392448,0.039619522,0.045753744,0.063638278
A_33_P3236392,135.9279661,518.6397599,198.3705844,207.7333445,427.5015972,724.316284,130.4710577,114.204968,181.8769871,87.36772385,136.2860417,210.0294028
A_33_P3236403,26.33778289,52.56420183,28.48147584,22.25799908,36.08615934,44.19906667,25.54777952,24.95314061,29.26875958,24.97908974,17.94620013,27.17970702
A_33_P3236416,1.733640365,86.93851813,2.073776476,1.80425736,11.28510549,78.51427092,1.349812744,0.660630531,2.782522204,0.885252293,1.332844376,1.906679954
A_33_P3236426,0.13774425,1.145328685,0.381810954,0.238805935,0.314794513,1.887243726,0.051109632,0.150501566,0.289217409,0.077725807,0.226975282,0.164100825
A_33_P3236436,0.061705915,0.597235654,0.075874925,0.058881694,0.183515878,0.433215059,0.046266732,0.041146285,0.057972094,0.037713802,0.043323302,0.061164993
A_33_P3236441,16.68526853,90.97769639,27.13358369,22.54016701,58.38413958,104.1537519,15.21641929,14.30718462,34.95709514,10.81054761,22.66648849,33.92923507
A_33_P3236516,0.068118629,0.441136946,0.082677811,0.065101369,0.204534526,0.474103484,0.05105222,0.045091159,0.09873732,0.041319912,0.046940779,0.066193694
A_33_P3236517,0.060146871,0.258457147,0.07281705,0.057522796,0.179046497,0.419319753,0.045922548,0.040754156,0.056945534,0.037357621,0.042430686,0.059726583
A_33_P3236558,1.448962141,1.885663752,1.006730418,1.253686509,1.407869937,1.506244528,1.61268917,1.369394326,0.973374069,2.603150278,1.089429493,0.857090933
A_33_P3236563,0.175606822,0.978719236,0.068843664,0.098258233,0.411456352,0.761018167,0.145609057,0.052097195,0.259965521,0.26506355,0.246104646,0.233877746
A_33_P3236568,0.067898881,0.270433222,0.081290147,0.064051688,0.199930253,0.492955287,0.055984606,0.050345143,0.069418019,0.045652447,0.051982625,0.072744355
A_33_P3236591,4.751951132,13.29937829,3.512014497,5.07398305,9.308392209,20.17331541,6.495707636,3.630039885,5.140337551,5.500241635,4.823169127,7.235102221
A_33_P3236628,0.051828362,0.266629645,0.207272813,0.123601298,0.219903123,0.364136862,0.040130268,0.035768284,0.141415004,0.032568108,0.152347993,0.078748044
A_33_P3236632,2.737197813,3.203744285,2.585722225,2.036354308,2.242470024,2.812926975,1.924682667,1.534792266,1.749554128,2.884941371,1.840291493,1.910021662
A_33_P3236642,2.773144514,4.696206671,3.992170396,3.495668068,4.223810178,4.222520713,2.843710104,2.734452497,3.768455352,2.380091603,3.155649559,3.921415464
A_33_P3236646,9.255420261,5.750311857,8.069710959,8.420513999,7.601676866,1.963719598,9.81841604,7.568796929,6.222678025,9.294201996,8.145686551,7.557005643
A_33_P3236651,24.60203244,59.6287174,24.10913525,24.92495509,40.23898473,64.83383466,23.17099995,18.07211561,20.7940807,28.36213043,17.40767474,23.35109502
A_33_P3236656,0.136220393,0.252841415,0.076375091,0.060599114,0.187611686,0.524564398,0.049733025,0.045848171,0.062097943,0.040806252,0.046428719,0.065477516
A_33_P3236661,0.05931912,0.24465319,0.072879234,0.217264369,0.345406994,0.475295089,0.045031508,0.040082255,0.131698443,0.03620281,0.04179855,0.05914702
A_33_P3236676,0.104909927,0.268742985,0.082410679,0.064465138,0.20024322,0.470536062,0.130962693,0.122949835,0.172398246,0.106825968,0.060000736,0.072050048
A_33_P3236686,0.064624647,0.269348587,0.080042165,0.063188932,0.195479226,0.472102818,0.054088436,0.047759118,0.068347184,0.068499122,0.086330156,0.070456719
A_33_P3236698,0.054158842,0.217925451,0.065696463,0.051820114,0.159927617,0.508161109,0.041674384,0.037062731,0.051723306,0.046122972,0.04384137,0.081715694
A_33_P3236724,0.061110805,0.246324733,0.074330628,0.123059317,0.182596131,0.427702427,0.047880001,0.042605122,0.059671113,0.03918739,0.044500868,0.062759984
A_33_P3236734,0.070929727,0.292360072,0.086761452,0.098073196,0.280366134,0.493142467,0.051165246,0.045497592,0.098547829,0.041960073,0.047689286,0.067575458
A_33_P3236748,0.052398779,0.214848707,0.064513245,0.068562499,0.15614037,0.371597088,0.045265415,0.036759562,0.051496672,0.033519048,0.038421688,0.054231354
A_33_P3236778,0.054558886,0.225499072,0.067423541,0.053568006,0.162454172,0.387423991,0.041662277,0.037177624,0.0520666,0.05486816,0.089202528,0.054589693
A_33_P3236798,0.066446278,0.269213246,0.080832748,0.063354122,0.19845896,0.460858639,0.048809856,0.043282463,0.071347886,0.039707848,0.045304947,0.063822799
A_33_P3236813,1.685232682,0.665935581,1.04134239,1.439969895,0.293355592,0.398476928,1.288074269,1.55586232,1.065956307,1.223132952,1.409299684,1.212459015
A_33_P3236833,2.416996359,0.684210903,0.592783559,4.617156072,1.10452855,0.366657766,2.193883169,1.484996818,1.32577814,2.451437024,1.47082622,1.313932224
A_33_P3236846,0.069917781,0.287529264,0.085041656,0.067280629,0.205781045,0.476588981,0.055576997,0.049422185,0.068893993,0.044248326,0.050777071,0.10378868
A_33_P3236858,0.421612837,1.320106935,0.595825246,0.461982786,0.845438091,2.276169192,0.934302304,0.703470261,0.720525103,1.033173413,0.789638939,0.854922874
A_33_P3236868,54.89023839,8.91298699,24.83112981,55.10817708,34.29738316,1.335964341,79.52215784,51.20782222,44.40502376,88.74789526,52.41446111,37.16933572
A_33_P3236881,25.85990374,20.50388376,35.87666793,24.73593795,36.61878453,10.58719644,41.36397708,22.58165,25.23247816,38.31125815,22.38710853,30.68010255
A_33_P3236902,0.481896591,2.046994037,0.654648775,0.665625957,0.936085027,2.811895539,0.812138198,0.575615362,0.793796458,0.721954679,0.539935844,0.960361793
A_33_P3236906,0.062352084,0.253560742,0.075554736,0.2015933,0.186632223,0.444146584,0.051691325,0.077820313,0.185980362,0.057384479,0.048103944,0.067648826
A_33_P3236921,5.195086245,1.247117225,2.683367403,3.871972483,1.473492646,0.416124518,4.779993313,3.813475947,2.529042182,6.06686286,2.832827198,2.726312427
A_33_P3236955,0.070295736,0.284216812,0.087259789,0.067895581,0.213274502,0.494834502,0.053954085,0.047663609,0.066622135,0.043218745,0.129292079,0.070666438
A_33_P3236986,0.426391564,3.756761686,0.562329056,0.559988032,1.774389213,5.734245612,0.414020641,0.345908867,0.603027876,0.530651426,0.543852677,0.853688944
A_33_P3236993,0.55691333,3.164136415,0.372790758,0.54402743,1.2675142,3.066890165,0.54564201,0.518027216,0.501414631,0.638120616,0.455661695,0.616098445
A_33_P3237000,0.067666046,0.288055618,0.069616742,0.102125178,0.170207675,0.401404446,0.045370363,0.040569266,0.085607915,0.090222683,0.04250724,0.079582443
A_33_P3237005,0.067346202,0.643059863,0.080845467,0.063951695,0.311449681,0.485844014,0.055896935,0.050149217,0.250387509,0.045634341,0.070186818,0.084512046
A_33_P3237050,0.053953733,0.222815932,0.066746315,0.053121758,0.312255243,0.383159771,0.061336004,0.053438488,0.052187424,0.033760861,0.06873669,0.054905885
A_33_P3237096,1.788931319,0.728555534,1.469490926,1.319766205,1.414912561,0.451020933,2.085555926,1.748921033,1.344877697,2.393273043,1.935792411,1.613331044
A_33_P3237110,0.059273559,0.239666006,0.072316517,0.176193059,0.176377031,0.414544505,0.073214159,0.206187589,0.112271037,0.071870658,0.207832474,0.096688137
A_33_P3237125,0.550120031,9.604074535,1.110600176,0.815914859,4.032996909,16.71594486,0.438810454,0.475256216,0.918256949,0.516033972,0.462346797,1.195032256
A_33_P3237135,0.063876656,0.26613794,0.078800555,0.062700741,0.190004093,0.445034566,0.047166563,0.04190376,0.058554559,0.037703943,0.043428653,0.061446242
A_33_P3237150,0.057398248,0.238041497,0.071095103,0.056616787,0.284825733,0.405351026,0.044188127,0.039390294,0.056481883,0.035631055,0.041141523,0.058173515
A_33_P3237201,0.055129698,0.224337188,0.06690881,0.091605803,0.161490063,0.384957264,0.042848743,0.038009593,0.052862813,0.034275203,0.039237447,0.05488845
A_33_P3237207,0.269622855,0.29621077,0.134577889,0.437723456,0.444437544,1.057794731,0.133442904,0.382910068,0.197205392,0.349921375,0.132686031,0.248173934
A_33_P3237210,0.06460297,0.260613694,0.07749055,0.061594677,0.191679905,0.463581275,0.068685115,0.048145574,0.066891444,0.043895729,0.049874397,0.070019167
A_33_P3237215,0.067327794,0.26991323,0.081014267,0.099363052,0.199992042,0.484620588,0.055881769,0.050140306,0.142265535,0.119029824,0.052055936,0.072863505
A_33_P3237220,2.612718149,5.434284136,3.026331443,2.765475192,3.413364541,5.304719989,1.843413856,2.027034439,2.310026017,2.438251087,2.031170997,2.688298613
A_33_P3237225,5.123238661,1.214286371,3.166701758,4.052526725,2.17323758,0.369952794,3.689736268,3.22640825,2.877737103,3.83602946,3.666640443,2.908522571
A_33_P3237235,0.077744746,0.281408225,0.263519623,0.100538341,0.210764749,0.488339641,0.200666265,0.191811483,0.264652099,0.224639806,0.12455251,0.212437373
A_33_P3237250,0.068896524,0.277586632,0.084494761,0.066337327,0.806249173,1.225109396,0.058237006,0.047203904,0.086243731,0.045102368,0.066363809,0.131582907
A_33_P3237260,0.05942715,0.241823105,0.082290859,0.058040872,0.17866996,0.420155478,0.048316866,0.043247385,0.10370698,0.051316671,0.045441019,0.063938189
A_33_P3237344,0.065136003,0.261869783,0.079172642,0.062542279,0.195285942,0.454625654,0.05016464,0.077469885,0.062226159,0.040802001,0.066770914,0.106614088
A_33_P3237359,1.499488336,0.293730748,1.243377433,1.433982244,0.380114694,0.594483841,1.966117305,1.375050477,0.984511481,2.266273846,1.332753194,1.078361534
A_33_P3237364,0.059037564,0.223917502,0.122643544,0.052764814,0.164184348,0.387343678,0.063560796,0.08403141,0.053121968,0.034597102,0.039669406,0.120174858
A_33_P3237379,0.064593509,0.260841586,0.07765178,0.06173451,0.192054211,0.463146463,0.053900781,0.04814779,0.066918652,0.058067825,0.049945299,0.070107942
A_33_P3237393,0.062280775,0.257813086,0.076814884,0.059648199,0.378673403,0.437853394,0.046170303,0.060374004,0.071709874,0.037912805,0.11018059,0.061646936
A_33_P3237403,1.046352972,0.613430051,1.10820907,1.070386021,0.769551029,0.539426125,1.092962157,1.396237631,1.496322759,0.757596778,2.010126228,1.736787262
A_33_P3237413,3.73548767,2.170555632,4.608392828,4.679875014,4.398386244,1.235401134,6.20891508,5.511224131,4.858319939,5.126382756,5.435836262,4.719815287
A_33_P3237482,0.067000696,0.277333827,0.082473789,0.065130224,0.202011818,0.476718824,0.055846087,0.049344408,0.069952043,0.044745373,0.051828879,0.072371576
A_33_P3237487,0.923509124,1.913183296,0.803719728,1.504494883,1.106057409,0.391378606,0.79829822,1.076015649,1.534895781,0.720129643,1.209159012,1.62172245
A_33_P3237492,0.383977186,0.263304521,0.276785333,0.505334061,0.606951481,0.528208931,0.212253905,0.228995682,0.279317177,0.236029076,0.170623196,0.07004118
A_33_P3237507,0.057736321,0.238934751,0.071265552,0.056793845,0.495972488,0.48481586,0.048799078,0.040328638,0.056467114,0.064256923,0.042146218,0.116584945
A_33_P3237517,1.526591327,2.292978297,1.810092432,1.541845385,2.167335504,0.573315206,0.954038485,1.67483451,2.155803674,1.082467429,1.566874467,1.878474628
A_33_P3237522,0.061096324,0.247617812,0.074143622,0.057751691,0.181137104,0.425123525,0.048823797,0.043015696,0.059887902,0.038777322,0.044682592,0.061991104
A_33_P3237542,0.290469744,0.951882038,0.431643928,0.382225491,0.170081131,1.277067003,0.045572859,0.124756354,0.188508568,0.069984008,0.291021531,0.15852531
A_33_P3237552,0.072037629,0.291870155,0.088613198,0.15309356,0.218019684,1.057093274,0.575332135,0.362302433,0.462893112,0.232339089,0.30052131,0.467642871
A_33_P3237567,1.009935497,1.788840231,1.063039238,0.696514238,0.749441275,2.446460687,1.376568364,0.89276233,1.225091979,1.438760543,1.112269044,0.87524702
A_33_P3237574,25.26948926,49.4429425,29.31475308,19.75393277,33.70059131,71.49341691,32.93219343,33.89118086,30.88494807,39.95202157,29.93154823,27.98169206
A_33_P3237580,0.06578144,0.273127749,0.081170511,0.133963883,0.198661815,0.475707904,0.054990519,0.048484567,0.069057743,0.044074683,0.065253165,0.071181419
A_33_P3237590,0.277149306,0.601369485,0.438659951,0.344202791,0.433745862,0.458147706,0.158389928,0.348022503,0.205394606,0.267329082,0.313976655,0.437243123
A_33_P3237605,0.105979343,0.493881009,0.233952735,0.13328702,0.339268431,0.574360245,0.049336678,0.219775276,0.260914206,0.05583194,0.082208701,0.204602007
A_33_P3237634,8.720890755,3.090325921,7.73760027,8.466253576,6.029146561,0.380501936,10.72019542,10.77002953,7.580064896,9.627090817,9.437608988,7.72060926
A_33_P3237644,0.228789651,0.21797328,0.22768455,0.236029583,0.159934136,0.378867029,0.065169702,0.055859958,0.141338049,0.132147909,0.24437156,0.162079732
A_33_P3237664,0.070510602,0.290992767,0.086821557,0.068897612,0.208404481,0.495999957,0.228638046,0.052780836,0.067563567,0.059525246,0.061968957,0.070092311
A_33_P3237669,0.065501933,0.270816435,0.080097055,0.091054694,0.193118971,0.981015108,0.073985287,0.044065305,0.123746635,0.071923613,0.045138441,0.081131648
A_33_P3237674,0.068784347,0.283728681,0.097832614,0.112271932,0.202247279,0.477588929,0.080720281,0.074593514,0.066004564,0.208060024,0.059952129,0.096851097
A_33_P3237699,5.172176113,4.884173669,5.532676229,5.184053834,6.897537045,1.540963254,4.866902254,4.742978406,5.321171862,4.77181463,6.081858284,6.598545271
A_33_P3237704,2.216113389,5.646143515,2.502371696,2.139473338,4.439291979,8.113439835,2.137879294,1.976565823,2.559375804,1.823010031,1.840757488,2.818843534
A_33_P3237709,0.122755562,0.25852654,0.078190097,0.062006041,0.192096109,0.448979382,0.051293389,0.045844371,0.064132391,0.042147796,0.048050925,0.067753815
A_33_P3237714,0.053380588,0.233534727,0.065207648,0.051850762,0.15847374,0.376321208,0.041899438,0.037441875,0.052441054,0.034310239,0.039102284,0.05514067
A_33_P3237719,0.335490565,0.289465136,0.205981261,0.570374528,0.505652673,0.496097296,0.313719802,0.329615868,0.437072466,0.161129148,0.314947093,0.446142224
A_33_P3237729,0.071665104,0.295396451,0.087731236,0.068966282,0.226182968,0.499001065,0.051777474,0.0459949,0.0644753,0.042386481,0.048152196,0.068257425
A_33_P3237734,0.533072233,1.122386242,0.546759486,0.591148461,0.61367461,0.845955477,0.461294341,0.423938149,0.30218103,0.448733781,0.40074041,0.504395269
A_33_P3237744,0.078585159,0.277985493,0.087777111,0.066663007,0.208191057,0.483416225,0.054164965,0.048280686,0.067316492,0.043816498,0.879851778,0.077611072
A_33_P3237760,1.220240196,1.519747873,1.69883465,1.573031717,0.810896601,0.546654763,0.948739363,0.813545973,1.110368211,0.679716967,0.672177082,1.034528622
A_33_P3237775,16.94859292,8.117506305,16.83918605,13.3991502,11.53291418,3.252170962,14.37497558,15.18388431,12.04420864,15.60603029,14.22888294,10.46413389
A_33_P3237784,8.135591268,7.08858269,7.441985606,7.529028394,7.640134308,5.921241928,6.804414371,7.319088549,7.379672537,6.815981406,6.3089508,7.96488096
A_33_P3237804,0.085668795,0.21851689,0.272506038,0.144652043,0.160222415,0.59582549,0.159436174,0.198998602,0.161108967,0.080560045,0.187025047,0.130751917
A_33_P3237819,0.08169534,0.840037769,0.12099758,0.1258532,0.332253822,0.842423227,0.05595997,0.085126121,0.070027107,0.068591162,0.09003275,0.168894236
A_33_P3237835,0.069720131,0.286761033,0.085253815,0.073129429,0.205987714,0.471203186,0.056109311,0.05011228,0.122596067,0.044917629,0.051772529,0.073372502
A_33_P3237850,0.377044158,1.198894475,0.612893921,0.400031358,1.248374021,0.99982418,0.443016335,0.471372141,0.496503158,0.276681656,0.710722398,0.653385299
A_33_P3237854,0.053823052,0.216561096,0.065287305,0.051440077,0.158765076,0.376134879,0.043820438,0.03683397,0.051371215,0.033562188,0.038295508,0.053754908
A_33_P3237859,0.068431235,0.36164051,0.082653361,0.065154688,0.203273182,0.492382468,0.056359866,0.050716697,0.086434435,0.046097947,0.052721656,0.073787917
A_33_P3237874,0.889541809,2.669496764,1.000104449,1.25773892,1.673703414,4.079826214,0.842711875,1.272888367,1.397535916,0.976213503,1.062424897,1.740933324
A_33_P3237886,0.153203058,0.960728798,0.252908372,0.061790506,0.4256286,1.584752452,0.076788001,0.111453799,0.108758118,0.049980755,0.040184103,0.060465583
A_33_P3237891,0.058079357,0.260448368,0.071014784,0.056187577,0.170900035,0.409325798,0.084807872,0.039353861,0.086228943,0.120484336,0.057145484,0.080508633
A_33_P3237894,0.1552086,0.275445118,0.134674284,0.078787403,0.196730862,0.462408941,0.054007527,0.042908337,0.072662862,0.059332048,0.133534192,0.062681543
A_33_P3237899,0.06756175,0.267950925,0.112389682,0.107662684,0.197402299,0.494130804,0.055430403,0.049900715,0.132343046,0.045114384,0.051276287,0.07175427
A_33_P3237905,0.062327709,0.2595407,0.077081572,0.061339776,0.18621291,0.436479711,0.07604898,0.041235022,0.057669835,0.037114874,0.042815441,0.060555986
A_33_P3237927,1.193051103,1.886139967,1.25070373,1.804040904,1.415356417,2.130120433,0.939775144,0.982517829,1.178784831,0.81265052,0.962990106,0.984027731
A_33_P3237944,1.258601389,2.337761415,1.41882284,1.353310082,1.079509455,1.915455673,0.971636735,0.581548452,1.1494821,1.191761569,0.773054526,0.749085292
A_33_P3237948,0.052142624,0.213733299,0.064170454,0.051071545,0.184213424,0.369696605,0.040786726,0.036478985,0.051124088,0.033254606,0.03811234,0.053791559
A_33_P3238007,7.048722455,14.08041548,8.201222623,8.361198187,11.90786611,8.704364672,5.587398815,6.954675494,7.974654413,5.16491426,6.746645697,10.16573484
A_33_P3238032,0.06001754,0.336975148,0.073437599,0.058618981,0.182926006,0.425840184,0.049200985,0.044014857,0.061518452,0.040288168,0.046159209,0.064938236
A_33_P3238052,20.46295088,0.972443463,16.32446719,14.99755898,7.027762807,0.849178583,23.50850679,24.90737365,15.15423899,25.03478222,21.24848976,11.04890352
A_33_P3238058,0.125158085,0.286722773,0.262793974,0.067026453,0.207755604,1.095889981,0.121893525,0.084060247,0.305291685,0.175401161,0.258736644,0.213952583
A_33_P3238074,1.902796267,5.725923914,1.82096261,2.156730183,5.197897915,11.67498022,3.578896197,2.442978217,3.265081492,3.457770459,4.185862727,3.847784229
A_33_P3238148,0.053238344,0.279571945,0.064638073,0.050840182,0.156208526,0.426706916,0.041597107,0.044396431,0.063698844,0.057014536,0.037970255,0.080772965
A_33_P3238157,2.255481887,1.540256261,1.572715124,2.467115059,1.513061155,1.199049427,1.312932021,1.154653461,0.869690211,2.348718804,1.026435488,1.122195583
A_33_P3238166,0.054832855,0.224194128,0.066770516,0.052665157,0.160739511,0.384683512,0.042333383,0.037605662,0.07200227,0.034806076,0.038808326,0.05442446
A_33_P3238171,0.06033662,0.246095639,0.074046117,0.060555705,0.180111512,0.426600866,0.051118099,0.041912361,0.058888441,0.038066771,0.04393884,0.061424797
A_33_P3238177,12.5647904,10.39693946,15.25094886,11.67384975,10.67989309,4.522449835,14.59157288,12.55950935,11.65433435,11.99995092,15.08165032,12.91873945
A_33_P3238182,0.055937466,0.217093585,0.06535672,0.051876552,0.158979572,0.377233211,0.041850539,0.095126124,0.052271668,0.034211671,0.038956862,0.054887959
A_33_P3238196,13.78675095,18.33316543,20.83164698,18.78249743,20.21199187,9.959280364,13.72567125,21.63997609,23.22862738,10.44255473,21.80157715,24.77988007
A_33_P3238215,11.61151409,4.106341748,10.32180446,12.98023502,5.718341974,2.641207046,12.76892618,14.33258172,12.35727986,10.88849836,11.81163438,10.06590652
A_33_P3238225,0.535363913,0.370705751,0.537990932,0.638574656,0.619098213,0.485954283,0.319264954,0.501783174,0.467271127,0.31669836,0.47125143,0.521062505
A_33_P3238230,0.064776584,0.261142251,0.086847492,0.089155153,0.194404969,0.609430074,0.050982209,0.045345337,0.063461736,0.041650338,0.047363996,0.088413152
A_33_P3238250,11.59054741,18.50970504,13.08902836,12.60742554,21.81334781,21.88380955,14.00331314,8.919072555,9.15046653,9.272698842,6.557604986,13.31691499
A_33_P3238280,0.077754124,0.901291513,0.488103702,0.472660169,0.946614293,0.492897203,0.269371757,0.281441035,0.202616139,0.41303848,0.472953024,0.417569921
A_33_P3238285,0.056255501,0.232299781,0.069524998,0.055439087,0.169274727,0.398251113,0.044339583,0.039584131,0.055462548,0.035977102,0.041463758,0.058579472
A_33_P3238290,0.062760558,0.261577816,0.078193245,0.062343817,0.189999562,0.453034461,0.066918611,0.051640615,0.066495246,0.161482731,0.130707733,0.069408656
A_33_P3238305,0.063060141,0.255157544,0.076818479,0.059979001,0.187978335,0.43821598,0.046868908,0.041584754,0.058209866,0.038051715,0.04357414,0.061267967
A_33_P3238310,0.152143331,0.664089273,0.069515264,0.085249796,0.170141561,0.3993854,0.175125078,0.228251224,0.178462146,0.166081295,0.111624491,0.343396157
A_33_P3238315,2.179305574,22.22212074,3.634146553,2.573963686,10.28394504,48.85129832,2.190954919,1.664420728,2.955065278,2.123404169,1.847861463,2.361121692
A_33_P3238323,0.796873115,0.224654879,0.498167669,0.408042237,0.193927687,0.525714073,0.589537954,0.307142679,0.148106576,1.351042417,0.431275062,0.152431577
A_33_P3238325,0.095701623,1.175404169,0.222658933,0.106907383,0.503908204,0.759608771,0.135021551,0.116472196,0.102131139,0.087160404,0.118282619,0.195279336
A_33_P3238330,0.054101016,0.221022431,0.066436528,0.052975474,0.161715705,0.38299116,0.042994392,0.038486532,0.053940646,0.035251701,0.040326081,0.056886349
A_33_P3238335,0.184506123,0.392632772,0.081597276,0.165681382,0.35764446,0.462802287,0.204579289,0.11657267,0.285184485,0.043251711,0.249787121,0.357421692
A_33_P3238375,0.068792929,0.52559628,0.085373415,0.066562886,0.207264422,0.48353851,0.054858668,0.049212888,0.06838672,0.044697483,0.051553172,0.073109536
A_33_P3238390,0.069397187,0.285654943,0.088777648,0.067462729,0.204747821,1.209191984,0.058751578,0.082692408,0.069466321,0.044416176,0.073729302,0.180512657
A_33_P3238402,0.250076778,0.267676798,0.079175336,0.083331716,0.192869216,0.450220889,0.123994884,0.093387224,0.064243669,0.067833136,0.047671142,0.066313127
A_33_P3238410,0.602137594,3.92043326,0.766574291,0.610568133,2.085742706,7.74293698,0.719571953,0.356895273,0.773410277,0.528844653,0.470362125,0.873991267
A_33_P3238415,0.065613037,0.2732011,0.080971275,0.154677151,0.219174521,1.011303175,1.289068313,0.099334026,0.332657416,0.219344464,0.182012621,0.153539994
A_33_P3238425,0.054829393,0.225381015,0.101338459,0.197449141,0.16132853,0.386970662,0.049705093,0.043734481,0.052155276,0.033678701,0.067317971,0.054284871
A_33_P3238433,0.072346423,0.299206184,0.166437485,0.123485496,0.214731299,0.515167026,0.107490294,0.075651621,0.087072696,0.041999571,0.068017802,0.067899464
A_33_P3238455,6.15677651,16.44401856,10.60090479,7.128212768,18.13377394,13.95087978,4.566095393,6.37475104,8.507740327,2.180486412,5.969495458,8.651371734
A_33_P3238461,604.6678235,1024.345013,662.7325644,556.7689706,959.4886963,1431.188515,463.7768508,470.3347117,654.0807747,497.028924,561.5859376,645.9895425
A_33_P3238479,0.685056412,5.239386896,1.235892242,1.095027529,2.896221616,3.836630426,0.439663813,0.991563283,1.4013806,0.219649527,1.085927627,1.353418768
A_33_P3238484,1.050176618,1.891579485,1.355889849,1.060779978,1.426272801,2.119791103,0.78240708,0.578629571,0.625547425,0.522113259,0.727548475,0.974128468
A_33_P3238493,0.531406139,0.894044161,0.700684972,0.542282643,0.985935968,1.542085183,0.425436996,0.400028835,0.47814583,0.354143655,0.437211756,0.599577313
A_33_P3238521,15.62883136,30.31777555,14.83654023,16.09368059,21.06356168,33.29467379,12.66831464,11.88940572,14.29573112,12.08723035,11.8571321,14.9004707
A_33_P3238529,0.05664653,0.231329362,0.069546186,0.055509596,0.170083713,0.400959048,0.050217151,0.040852685,0.05723111,0.037474161,0.042901741,0.060434061
A_33_P3238533,0.059860847,0.447853566,0.098632403,0.056587586,0.177253842,0.699550411,0.220191823,0.09703064,0.058318014,0.069711873,0.058875124,0.092884456
A_33_P3238543,2.584361163,7.829166364,2.893812404,2.405748285,4.612263382,9.064340144,2.520466187,1.658117299,2.392164332,2.399475696,1.718592019,2.48275534
A_33_P3238548,0.121699403,0.479519703,0.081341308,0.290172217,0.228194702,0.83583736,0.068363326,0.043208094,0.060505391,0.079932266,0.086438695,0.066544738
